dbcah_id, compound parent id,OBJ INFO,PARENT,CMODEL,obj_file,sequence,COLX INFO,Collection,resource,subunit_1,subunit_2,subunit_3,collection_strength_1,collection_strength_2,collection_strength_3,collection_strength_4,collection_strength_5,digitization team notes,Contribution to partner repository statement,AV status, ,supplied,description,LOC INFO,location_1,location_type_1,location_2,location_type_2,location_3,location_type_3,location_4,location_type_4,location_5,location_type_5,OTHER ID INFO,other_id_1,other_id_type_1,other_id_2,other_id_type_2,LANG INFO,language_full_1,language_1,language_full_2,language_2,PHYS INFO,form,form_authority,form_URI,extent_1,extent_unit_1,extent_2,extent_unit_2,extent_3,extent_unit_3,digital_origin,type_of_resource,genre_1,genre_URI_1,genre_2,genre_URI_2,av_genre_1,av_genre_URI_1,av_genre_2,av_genre_URI_2,SUBJ TOPIC,subject_topic_1,subject_topic_URI_1,subject_topic_2,subject_topic_URI_2,subject_topic_3,subject_topic_URI_3,SUBJ PLACE,subject_place_1,subject_place_authority_1,subject_place_URI_1,subject_place_2,subject_place_authority_2,subject_place_URI_2,subject_place_3,subject_place_authority_3,subject_place_URI_3,DATE INFO,coverage_single_date_1,coverage_start_date_1,coverage_end_date_1,coverage_date_certainty_1,date_created_single_1,date_created_start_1,date_created_end_1,date_created_certainty_1,date_issued_single_1,date_issued_begin_1,date_issued_end_1,date_issued_certainty_1,SUBJ NAME,subject_name_1,subject_name_type_1,subject_name_authority_1,subject_name_URI_1,subject_name_2,subject_name_type_2,subject_name_authority_2,subject_name_URI_2,CREAT INFO,creator_name_1 ,creator_name_type_1,creator_name_authority_1,creator_name_URI_1,creator_role_1,creator_role_authority_1,creator_role_URI_1,creator_name_2,creator_name_type_2,creator_name_authority_2,creator_name_URI_2,creator_role_2,creator_role_authority_2,creator_role_URI_2,creator_name_3,creator_name_type_3,creator_name_authority_3,creator_name_URI_3,creator_role_3,creator_role_authority_3,creator_role_URI_3,CONTRIB INFO,publisher,contributor_name_1,contributor_name_type_1,contributor_name_authority_1,contributor_name_URI_1,contributor_role_1,contributor_role_authority_1,contributor_role_URI_1,contributor_name_2,contributor_name_type_2,contributor_name_authority_2,contributor_name_URI_2,contributor_role_2,contributor_role_authority_2,contributor_role_URI_2,contributor_name_3,contributor_name_type_3,contributor_name_authority_3,contributor_name_URI_3,contributor_role_3,contributor_role_authority_3,contributor_role_URI_3,SUBJ GENRE,subject_genre_1,,,REL ITEM,related_item_1,related_item_type_1,CURATION,project,theme_1,theme_2,theme_3,ACCESS / USE,rights_1,rights_type_1,rights_2,rights_type_2,restriction_type,restriction_reason,NOTES,processing_note_1,processing_note_type_1,processing_note_2,processing_note_type_2,content_warning_1,cw_message_1,content_warning_2,cw_message_2,TRANSCRIPT
camh-dob-030003_0001,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 207, Page 1",,"Contains Vicksburg business directory; details about Vicksburg professional services; regional, national, and international news; stock information; and advertisements. Notable articles include President Johnson's reaction to a civil rights violation; House debate about Provisional governments and the Army Appropriation Bill; and a ship leaving Calcutta for Boston abandoned. Researchers may find the discussion of Reconstruction useful for understanding the continuing tension between the North and the South in the aftermath of the Civil War",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,5343,pixels_wide,7061,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Stocks,http://id.worldcat.org/fast/1133704,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Washington (D.C.)--Capitol Hill,fast,http://id.worldcat.org/fast/1322860,New York (State)--New York,,,,1867-02-21,,,inferred,1867-02-21,,,,1867-02-21,,,,,"Johnson, Andrew, 1808-1875",Personal,viaf,https://viaf.org/en/viaf/73872723,"Stevens, Thaddeus, 1792-1868",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030003_0002,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 207, Pages 2-3",,Contains regional and national news; human-interest stories; river news; notices and rewards; advertisements. Notable articles include river news and coverage of Mississippi River commerce and conventions; steamboat schedules and departures; local notices and theft and reward announcements; agricultural advice on the use of manures and guano; and political commentary referencing Radical Republicans and African American suffrage. Researchers may find the discussion of Reconstruction useful for understanding the continuing tension between the North and the South during the Reconstruction Era; and attitudes toward African American suffrage useful for understanding persistent racism in the South during the Reconstruction Era.,,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,2,pages,10567,pixels_wide,7132,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,African Americans--Suffrage,http://id.worldcat.org/fast/974633,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Mississippi River,,,Kentucky--Louisville,,,,1867-02-21,,,inferred,1867-02-21,,,,1867-02-21,,,,,"Begley, Barney",,,,,,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030003_0003,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 207, Page 4",,"Contains Masonic Directory; trustee’s sales; advertisements for land agents purchasing, selling, and leasing lands; advertisements for machinery, railroads, medicines, other businesses and services. Researchers may find advertisements useful for understanding contemporary medicine, machinery, etc.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,5343,pixels_wide,7061,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Freemasonry,http://id.worldcat.org/fast/1014893,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Louisiana--New Orleans,fast,http://id.worldcat.org/fast/1204311,Missouri--Saint Louis,,,,1867-02-21,,,inferred,1867-02-21,,,,1867-02-21,,,,,"Kuner, Max",,,,"Hubbard, H. H.",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030004,,,,islandora:bookCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 208",,"Contains advertisements; regional, national, and international news; human-interest stories. Notable articles include political commentary about Reconstruction; African American suffrage; a brutal execution; opposition to the Radical Republicans; editorial reflections on Washington’s birthday; and reports on domestic and international markets. Researchers may find attitudes toward African Americans and Radical Republicans useful for understanding the Reconstruction Era.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,4,pages,22.6,megabytes,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Cotton trade,,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Washington (D.C.)--Capitol Hill,,,Mississippi River,,,,1867-02-22,,,inferred,1867-02-22,,,,1867-02-22,,,,,"Johnson, Andrew, 1808-1875",,,,"Sumner, Charles, 1811-1874",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030004_0001,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 208, Page 1",,"Contains Vicksburg business directory; details about Vicksburg professional services; regional, national, and international news; stock information; and advertisements. Notable articles include extensive market dispatches from Liverpool, London, and New York; shipping notices; a House bill authorizing a sub-marine bridge at St. Louis; and local commercial advertising (e.g., the Vicksburg Times Job Office). Researchers may find the newspaper's commercial notices and telegraphic market reports useful for understanding Reconstruction Era commerce and information networks.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,5341,pixels_wide,7129,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Cotton trade,http://id.worldcat.org/fast/1010311,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Washington (D.C.)--Capitol Hill,,,New York (State)--New York,,,,1867-02-22,,,inferred,1867-02-22,,,,1867-02-22,,,,,"Johnson, Andrew, 1808-1875",,,,"Sumner, Charles, 1811-1874",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030004_0002,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 208, Pages 2-3",,"Contains regional and national news; human-interest stories; river news; notices and rewards; and advertisements. Notable articles include an editorial on the 22d of February (Washington’s birthday) and political commentary on President Andrew Johnson’s proposed compromise with Congress; a $500 reward notice regarding the death of City Marshal W.T. Halpin; the scheduled execution of a murder suspect; detailed river reports, boat movements, and steamboat schedules on the Mississippi; and a performance announcement for the renowned lyric tragedienne Vestvali. Researchers may find the discussion of Radical Republicans useful for understanding the continuing tension between the North and the South in the aftermath of the Civil War; criminal justice proceedings useful for understanding discrimination in Reconstruction-era Mississippi; and advertisements for forwarding agents, grocers, and commission merchants useful for understanding local trade.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,2,pages,10556,pixels_wide,7219,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Executions and executioners,http://id.worldcat.org/fast/917772,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Mississippi River,,,Mississippi--Jackson,,,,1867-02-22,,,inferred,1867-02-22,,,,1867-02-22,,,,,"Stewart, Alex",Personal,viaf,http://viaf.org/viaf/52983535,"Burridge, Purvis Spears",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey","Requier, Augustus Julian, 1825-1887",,,,author,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030004_0003,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 208, Page 4",,"Contains Masonic Directory; trustee’s sales; advertisements for land agents purchasing, selling, and leasing lands; advertisements for machinery, railroads, medicines, other businesses and services. Researchers may find advertisements useful for understanding contemporary medicine, machinery, etc.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,5468,pixels_wide,7193,pixels_high,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,http://id.worldcat.org/fast/797511,Freemasonry,http://id.worldcat.org/fast/1014893,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Louisiana--New Orleans,fast,http://id.worldcat.org/fast/1204311,Missouri--Saint Louis,,,,1867-02-22,,,inferred,1867-02-22,,,,1867-02-22,,,,,"Kuner, Max",,,,"Hubbard, H. H.",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,marcrelator,http://id.loc.gov/vocabulary/relators/pbl,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,"AI tools were used for OCR (ABBYY FineReader), image preprocessing (OpenAI Codex), and metadata extraction and generation (ChatGPT 5). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.",,,,,cw_bigotry,,,,
camh-dob-030005,,,,islandora:bookCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 209",,"Contains advertisements; regional, national, and international news; human-interest stories. Notable articles include updates on the trial of Lincoln assassination conspirator John H. Surratt; political commentary urging Southern economic independence; a historical piece criticizing Massachusetts's past involvement in slavery; and the obituary of political satirist Charles Augustus Davis. Researchers may find the discussion of Reconstruction useful for understanding the continuing tension between the North and the South in the Reconstruction Era.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,4,pages,,,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Presidents--Assassination,http://id.worldcat.org/fast/1075728,Advertising,http://id.worldcat.org/fast/797511,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Washington (D.C.),fast,http://id.worldcat.org/fast/1204505,Massachusetts,fast,http://id.worldcat.org/fast/1204307,,1867-02-24,,,inferred,1867-02-24,,,,1867-02-24,,,,,"Surratt, John H. (John Harrison), 1844-1916",Personal,viaf,http://viaf.org/viaf/50770474,"Davis, Charles Augustus, 1795-1867",Personal,viaf,http://viaf.org/viaf/13828057,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,,,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,AI tools were used for OCR (Tesseract) and metadata extraction and generation (Gemini). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.,,,,,cw_bigotry,{{ Contains hateful/bigotted content }} ,,,
camh-dob-030005_0001,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 209, Page 1",,"Contains Vicksburg business directory; details about Vicksburg professional services; news covering stock information; regional, national, and international news; human-interest stories; and advertisements. Notable articles include updates on the trial of Lincoln assassination conspirator John H. Surratt; and the obituary of political satirist C. A. Davis. Researchers may find the reporting on Surratt's trial useful for understanding the aftermath of the Lincoln assassination.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,,,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Presidents--Assassination,http://id.worldcat.org/fast/1075728,Death,http://id.worldcat.org/fast/858405,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Washington (D.C.),fast,http://id.worldcat.org/fast/1204505,Pennsylvania--Philadelphia,fast,http://id.worldcat.org/fast/1204170,,1867-02-24,,,inferred,1867-02-24,,,,1867-02-24,,,,,"Surratt, John H. (John Harrison), 1844-1916",Personal,viaf,http://viaf.org/viaf/50770474,"Davis, Charles Augustus, 1795-1867",Personal,viaf,http://viaf.org/viaf/13828057,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,,,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,AI tools were used for OCR (Tesseract) and metadata extraction and generation (Gemini). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.,,,,,cw_bigotry,{{ Contains hateful/bigotted content }} ,,,
camh-dob-030005_0002,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 209, Pages 2-3",,"Contains regional and national news; human-interest stories; river news; notices and rewards; and advertisements. Notable articles include a reprint of advertisements for the sale of enslaved people in Massachusetts to critique Northern hypocrisy; commentary urging the South to develop its own economic resource; and a legal decision from the Alabama Supreme Court concerning the laws of war and seized property, citing an order from Major General Halleck. Researchers may find the discussion of slavery useful for understanding Southern Democrats' views toward abolition; and the economic commentary useful for understanding rebuilding efforts in the Reconstruction Era.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,2,pages,,,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Slavery,http://id.worldcat.org/fast/1120426,Law,http://id.worldcat.org/fast/993678,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Massachusetts,fast,http://id.worldcat.org/fast/1204307,Alabama,fast,http://id.worldcat.org/fast/1204694,,1867-02-24,,,inferred,1867-02-24,,,,1867-02-24,,,,,"Halleck, H. W. (Henry Wager), 1815-1872",Personal,viaf,http://viaf.org/viaf/15859965,,,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,,,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,AI tools were used for OCR (Tesseract) and metadata extraction and generation (Gemini). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.,,,,,cw_bigotry,{{ Contains hateful/bigotted content }} ,,,
camh-dob-030005_0003,,,,islandora:pageCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 209, Page 4",,"Contains Masonic Directory; trustee’s sales; advertisements for land agents purchasing, selling, and leasing lands; advertisements for machinery, railroads, medicines, other businesses and services. Researchers may find advertisements useful for understanding contemporary medicine, machinery, etc.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,1,pages,,,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Advertising,,Freemasonry,,,Mississippi--Vicksburg,,,Louisiana--New Orleans,,,Missouri--Saint Louis,,,,1867-02-24,,,inferred,1867-02-24,,,,1867-02-24,,,,,"Kuner, Max",,,,"Hubbard, H. H.",,,,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,,,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,AI tools were used for OCR (Tesseract) and metadata extraction and generation (Gemini). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.,,,,,cw_bigotry,{{ Contains hateful/bigotted content }} ,,,
camh-dob-030006,,,,islandora:bookCModel,,,,Natchez Trace collection,Natchez Trace collection,Natchez Trace Collection,,,American South,,,,,B00238,Contribute metadata with credit,,"The Vicksburg Daily Times, Volume 1, Number 210",,"Contains advertisements; regional, national, and international news; human-interest stories. Notable articles include a detailed summary of the Military Bill, which divided the South into military districts and was the first of the Military Reconstruction Acts; and political commentary opposing the bill. Researchers may find the frequent discussions of the Military Bill useful for understanding Southern perceptions of the military presence of the South in the Reconstruction Era and resentment toward Radical Republicans.",,2.325,other,,,,,,,,,,,,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,4,pages,,,,,reformatted digital,text,Newspapers,http://vocab.getty.edu/aat/300026656,,,,,,,,"Reconstruction (U.S. history, 1865-1877)",http://id.worldcat.org/fast/1754987,Military occupation,http://id.worldcat.org/fast/995678,Politics and government,http://id.worldcat.org/fast/1919741,,Mississippi--Vicksburg,fast,http://id.worldcat.org/fast/1204951,Louisiana--New Orleans,fast,http://id.worldcat.org/fast/1204311,,,,,1867-02-26,,,inferred,1867-02-26,,,,1867-02-26,,,,,"Brown, Joseph E. (Joseph Emerson), 1821-1894",Personal,viaf,http://viaf.org/viaf/55601893,"Seward, Frederick William, 1830-1915",Personal,viaf,http://viaf.org/viaf/77754769,,"Manlove, Thomas Bolling",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,"Moss, Harry",Personal,local,,editor,marcrelator,http://id.loc.gov/vocabulary/relators/edt,,,,,,,,,"Shannon, Harvey",,,,,,,,,,,,,,,,,,,,,,,Newspapers,,,,,,,,,,,,Please contact the Briscoe Center for further information regarding the use of this material.,use_and_reproduction,,,,,AI tools were used for OCR (Tesseract) and metadata extraction and generation (Gemini). There was a human-in-the-loop for each step of the process verifying the integrity of the outputs.,,,,,cw_bigotry,{{ Contains hateful/bigotted content }} ,,,
